frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,15.0,177175.908847396,1788479195626.5356,202431,177175.884799798,2489376052,24.04759800992906,1.5968805408477778,-1.9531401062011753,-14.230879764556885,0.0053236469626426475,-0.06558182463049889,0.0020540480315685266,14.452775602266316,0.06582959860248545,0.9846468357486547,30.62601661682129,0
