frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,10.0,177200.09274461,1788479219810.7766,203156,177200.073640976,2513694560,19.103633996564895,-1.1543897533416754,0.3096162414550747,-9.888051013946534,-0.012281300127506278,0.02219918742775917,-0.005737947970628739,9.960021625177433,0.02601073436464855,0.9927740507059776,30.734010696411133,0
