frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,15.0,170556.359273336,1788472576077.2957,3989,170556.331837181,129310285,27.436155010946095,0.42581947326659986,0.7141828918457094,-13.568238730430602,0.02570862770080562,-0.020235807448625576,0.01319517120718956,13.593692716579083,0.03527795323631353,0.9981275149674792,31.49344825744629,0
