analysis_version,display_time_s,run_time_s,run_id,hole_index,contact_location_gt_mm,camera_timestamp_ns,camera_time_delta_ms,sequence_timestamp_ns,ground_truth_force_n,target_force_n,sequence_state,motor_timestamp_ns,motor_time_delta_ms,motor_torque_nm,tau0_nm,tau0_sample_count,optical_contact_detected,nearest_optical_location_raw_mm,optical_location_mm,optical_status,moment_arm_m,unscaled_force_predictor_n,global_alpha,alpha_calibration_run,estimated_force_n
1,0,0,run_005,1,0,605169818237170,0,605169818237170,0.637608172,2,waiting_for_target,605169815846502,2.390668,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.033540186,0.033540186,run_005,1,0,605169818237170,33.540186,605169851777356,0.629836708,2,waiting_for_target,605169845875322,5.902034,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,0.066698838,0.066698838,run_005,1,0,605169818237170,66.698838,605169884936008,0.591596074,2,waiting_for_target,605169875908112,9.027896,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,0.100475382,0.100475382,run_005,1,0,605170018464792,99.75224,605169918712552,0.571363093,2,waiting_for_target,605169915857437,2.855115,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,0.133597288,0.133597288,run_005,1,0,605170018464792,66.630334,605169951834458,0.54689302,2,waiting_for_target,605169945995455,5.839003,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,0.166721968,0.166721968,run_005,1,0,605170018464792,33.505654,605169984959138,0.585635839,2,waiting_for_target,605169975929376,9.029762,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,0.200227622,0.200227622,run_005,1,0,605170018464792,0,605170018464792,0.79381803,2,waiting_for_target,605170015829838,2.634954,0.0354090354,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.206686051,1.46931823,run_005,0.303687582
1,0.23342751,0.23342751,run_005,1,0,605170018464792,33.199888,605170051664680,0.57807448,2,waiting_for_target,605170045873891,5.790789,0.0207570208,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0688953502,1.46931823,run_005,0.101229194
1,0.266874957,0.266874957,run_005,1,0,605170018464792,66.647335,605170085112127,0.759458909,2,waiting_for_target,605170075914591,9.197536,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,0.300477751,0.300477751,run_005,1,0,605170218700269,99.985348,605170118714921,0.68369131,2,waiting_for_target,605170115851158,2.863763,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,0.334844922,0.334844922,run_005,1,0,605170218700269,65.618177,605170153082092,0.622367632,2,waiting_for_target,605170145875591,7.206501,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,0.367008362,0.367008362,run_005,1,0,605170218700269,33.454737,605170185245532,0.627097816,2,waiting_for_target,605170175894565,9.350967,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,0.400463099,0.400463099,run_005,1,0,605170218700269,0,605170218700269,0.638521183,2,waiting_for_target,605170215851482,2.848787,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,0.434151466,0.434151466,run_005,1,0,605170218700269,33.688367,605170252388636,0.733858013,2,waiting_for_target,605170245860219,6.528417,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,0.467189787,0.467189787,run_005,1,0,605170218700269,66.726688,605170285426957,0.634779553,2,waiting_for_target,605170275909646,9.517311,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,0.500456759,0.500456759,run_005,1,0,605170218700269,99.99366,605170318693929,0.653866586,2,waiting_for_target,605170315833909,2.86002,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,0.534130572,0.534130572,run_005,1,0,605170452104713,99.736971,605170352367742,0.703947629,2,waiting_for_target,605170345851726,6.516016,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,0.567071969,0.567071969,run_005,1,0,605170452104713,66.795574,605170385309139,0.551029066,2,waiting_for_target,605170375935840,9.373299,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,0.6004052,0.6004052,run_005,1,0,605170452104713,33.462343,605170418642370,0.641893233,2,waiting_for_target,605170415858278,2.784092,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,0.633867543,0.633867543,run_005,1,0,605170452104713,0,605170452104713,0.728080758,2,waiting_for_target,605170445857848,6.246865,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.667257093,0.667257093,run_005,1,0,605170452104713,33.38955,605170485494263,0.691047368,2,waiting_for_target,605170475987305,9.506958,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.700859862,0.700859862,run_005,1,0,605170452104713,66.992319,605170519097032,0.660016383,2,waiting_for_target,605170515840168,3.256864,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.734019786,0.734019786,run_005,1,0,605170652189287,99.932331,605170552256956,0.777139605,2,waiting_for_target,605170546287228,5.969728,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,0.767201915,0.767201915,run_005,1,0,605170652189287,66.750202,605170585439085,0.744032476,2,waiting_for_target,605170575911156,9.527929,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,0.800633536,0.800633536,run_005,1,0,605170652189287,33.318581,605170618870706,0.694520358,2,waiting_for_target,605170615849158,3.021548,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,0.833952117,0.833952117,run_005,1,0,605170652189287,0,605170652189287,0.543805155,2,waiting_for_target,605170645860085,6.329202,-0.00122100122,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.1377907,1.46931823,run_005,0
1,0.86722614,0.86722614,run_005,1,0,605170652189287,33.274023,605170685463310,0.517912047,2,waiting_for_target,605170675914113,9.549197,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,0.900653147,0.900653147,run_005,1,0,605170652189287,66.70103,605170718890317,0.764441719,2,waiting_for_target,605170716085717,2.8046,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.933971168,0.933971168,run_005,1,0,605170652189287,100.019051,605170752208338,0.637089562,2,waiting_for_target,605170745859744,6.348594,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,0.967290419,0.967290419,run_005,1,0,605170852489170,66.961581,605170785527589,0.623715858,2,waiting_for_target,605170775909987,9.617602,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,1.00095829,1.00095829,run_005,1,0,605170852489170,33.293709,605170819195461,0.665424134,2,waiting_for_target,605170815855956,3.339505,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.034252,1.034252,run_005,1,0,605170852489170,0,605170852489170,0.658345914,2,waiting_for_target,605170845868403,6.620767,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,1.06784579,1.06784579,run_005,1,0,605170852489170,33.593793,605170886082963,0.446419749,2,waiting_for_target,605170885850912,0.232051,0.0207570208,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0688953502,1.46931823,run_005,0.101229194
1,1.10091086,1.10091086,run_005,1,0,605170852489170,66.658859,605170919148029,0.643100666,2,waiting_for_target,605170915855517,3.292512,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,1.13448749,1.13448749,run_005,1,0,605171052732042,100.007383,605170952724659,0.461535982,2,waiting_for_target,605170945868263,6.856396,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,1.16746587,1.16746587,run_005,1,0,605171052732042,67.028998,605170985703044,0.426041046,2,waiting_for_target,605170975938080,9.764964,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.23449487,1.23449487,run_005,1,0,605171052732042,0,605171052732042,0.684322852,2,waiting_for_target,605171045849502,6.88254,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,1.26759053,1.26759053,run_005,1,0,605171052732042,33.095662,605171085827704,0.53142937,2,waiting_for_target,605171075842817,9.984887,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.30089219,1.30089219,run_005,1,0,605171052732042,66.397315,605171119129357,0.52499054,2,waiting_for_target,605171115846255,3.283102,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.33447779,1.33447779,run_005,1,0,605171052732042,99.982918,605171152714960,0.859108671,2,waiting_for_target,605171145830380,6.88458,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.3674602,1.3674602,run_005,1,0,605171286472722,100.775351,605171185697371,1.00581248,2,settling,605171175855624,9.841747,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,1.40117817,1.40117817,run_005,1,0,605171286472722,67.057386,605171219415336,1.63676912,2,settling,605171215863575,3.551761,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,1.43446675,1.43446675,run_005,1,0,605171286472722,33.768806,605171252703916,1.37580498,2,settling,605171245860463,6.843453,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.46823555,1.46823555,run_005,1,0,605171286472722,0,605171286472722,1.661934,2,settling,605171285865425,0.607297,0.0183150183,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0459302335,1.46931823,run_005,0.0674861292
1,1.50099399,1.50099399,run_005,1,0,605171286472722,32.758437,605171319231159,1.21006787,2,settling,605171315862097,3.369062,0.00854700855,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0459302335,1.46931823,run_005,0
1,1.53430961,1.53430961,run_005,1,0,605171286472722,66.074057,605171352546779,0.44152593,2,waiting_for_target,605171345877125,6.669654,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.56758961,1.56758961,run_005,1,0,605171286472722,99.354061,605171385826783,0.465412588,2,waiting_for_target,605171375847207,9.979576,0.00610500611,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0688953502,1.46931823,run_005,0
1,1.6013744,1.6013744,run_005,1,0,605171519527766,99.916197,605171419611569,0.460287924,2,waiting_for_target,605171415837413,3.774156,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.63468413,1.63468413,run_005,1,0,605171519527766,66.606465,605171452921301,0.204538165,2,waiting_for_target,605171445877812,7.043489,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.66785123,1.66785123,run_005,1,0,605171519527766,33.439363,605171486088403,0.312810096,2,waiting_for_target,605171485853091,0.235312,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.7012906,1.7012906,run_005,1,0,605171519527766,0,605171519527766,0.278894038,2,waiting_for_target,605171515900446,3.62732,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.73472206,1.73472206,run_005,1,0,605171519527766,33.431467,605171552959233,0.218265031,2,waiting_for_target,605171545852755,7.106478,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.76814433,1.76814433,run_005,1,0,605171519527766,66.853738,605171586381504,0.341006234,2,waiting_for_target,605171586176544,0.20496,0.010989011,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,-0.0229651167,1.46931823,run_005,0
1,1.80140732,1.80140732,run_005,1,0,605171519527766,100.116722,605171619644488,0.303549985,2,waiting_for_target,605171615856995,3.787493,0.0134310134,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0,1.46931823,run_005,0
1,1.86796446,1.86796446,run_005,1,0,605171753181867,66.980237,605171686201630,0.97854857,2,waiting_for_target,605171685842170,0.35946,0.032967033,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.183720934,1.46931823,run_005,0.269944517
1,1.90122017,1.90122017,run_005,1,0,605171753181867,33.724525,605171719457342,1.08640541,2,settling,605171715837789,3.619553,0.0158730159,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0229651167,1.46931823,run_005,0.0337430646
1,1.9349447,1.9349447,run_005,1,0,605171753181867,0,605171753181867,0.994283583,2,waiting_for_target,605171745862638,7.319229,0.0207570208,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.0688953502,1.46931823,run_005,0.101229194
1,1.96823402,1.96823402,run_005,1,0,605171753181867,33.289319,605171786471186,1.04273326,2,settling,605171785853746,0.61744,0.0256410256,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.114825584,1.46931823,run_005,0.168715323
1,2.00155401,2.00155401,run_005,1,0,605171753181867,66.609309,605171819791176,1.48396957,2,settling,605171815842329,3.948847,0.0427350427,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.275581401,1.46931823,run_005,0.404916775
1,2.03471347,2.03471347,run_005,1,0,605171753181867,99.768769,605171852950636,1.74343931,2,settling,605171846096250,6.854386,0.032967033,0.0134310134,172,False,,-2.73529412,no contact: insufficient optical evidence,0.106335294,0.183720934,1.46931823,run_005,0.269944517
1,2.06818267,2.06818267,run_005,1,0,605171986902276,100.482441,605171886419835,1.96615348,2,settling,605171885854806,0.565029,0.0573870574,0.0134310134,172,True,-2.73529412,-2.73529412,contact localized,0.106335294,0.413372101,1.46931823,run_005,0.607375163
1,2.10153251,2.10153251,run_005,1,0,605171986902276,67.132599,605171919769677,2.17022731,2,settling,605171915854727,3.91495,0.0354090354,0.0134310134,172,True,-2.73529412,-2.73529412,contact localized,0.106335294,0.206686051,1.46931823,run_005,0.303687582
1,2.13487505,2.13487505,run_005,1,0,605171986902276,33.790055,605171953112221,2.24258246,2,settling,605171945847718,7.264503,0.032967033,0.0134310134,172,True,-2.73529412,-2.73529412,contact localized,0.106335294,0.183720934,1.46931823,run_005,0.269944517
1,2.16866511,2.16866511,run_005,1,0,605171986902276,0,605171986902276,2.36997253,2,settling,605171985854110,1.048166,0.0476190476,0.0134310134,172,True,-2.73529412,-2.73529412,contact localized,0.106335294,0.321511634,1.46931823,run_005,0.472402905
1,2.20143831,2.20143831,run_005,1,0,605171986902276,32.773209,605172019675485,2.42366499,2,settling,605172015847247,3.828238,0.0598290598,0.0134310134,172,True,-2.73529412,-2.8014802,contact localized,0.10640148,0.436065798,1.46931823,run_005,0.640719426
1,2.23503992,2.23503992,run_005,1,0,605171986902276,66.374818,605172053277094,2.81048202,2,recording,605172045862004,7.41509,0.0866910867,0.0134310134,172,True,-2.73529412,-2.86933925,contact localized,0.106469339,0.688086108,1.46931823,run_005,1.01101746
1,2.26840355,2.26840355,run_005,1,0,605171986902276,99.738445,605172086640721,3.05247691,2,waiting_for_target,605172085856916,0.783805,0.111111111,0.0134310134,172,True,-2.73529412,-2.93671769,contact localized,0.106536718,0.91686791,1.46931823,run_005,1.34717073
1,2.3016367,2.3016367,run_005,1,0,605172219922371,100.0485,605172119873871,3.03769239,2,waiting_for_target,605172115871688,4.002183,0.113553114,0.0134310134,172,True,-3.20588235,-3.00383262,contact localized,0.106603833,0.939197941,1.46931823,run_005,1.37998065
1,2.33530986,2.33530986,run_005,1,0,605172219922371,66.375339,605172153547032,2.83716716,2,settling,605172145870351,7.676681,0.133089133,0.0134310134,172,True,-3.20588235,-3.07183617,contact localized,0.106671836,1.12174051,1.46931823,run_005,1.64819377
1,2.36834173,2.36834173,run_005,1,0,605172219922371,33.343475,605172186578896,2.67723193,2,settling,605172185856139,0.722757,0.120879121,0.0134310134,172,True,-3.20588235,-3.13854461,contact localized,0.106738545,1.00664767,1.46931823,run_005,1.47908577
1,2.4016852,2.4016852,run_005,1,0,605172219922371,0,605172219922371,2.61502611,2,settling,605172215850294,4.072077,0.120879121,0.0134310134,172,True,-3.20588235,-3.20588235,contact localized,0.106805882,1.00601301,1.46931823,run_005,1.47815326
1,2.43538752,2.43538752,run_005,1,0,605172219922371,33.702323,605172253624694,2.68694834,2,settling,605172245934661,7.690033,0.120879121,0.0134310134,172,True,-3.20588235,-3.28515211,contact localized,0.106885152,1.00526692,1.46931823,run_005,1.47705701
1,2.46850646,2.46850646,run_005,1,0,605172219922371,66.821262,605172286743633,2.54880166,2,settling,605172285855171,0.888462,0.123321123,0.0134310134,172,True,-3.20588235,-3.36304971,contact localized,0.10696305,1.02736515,1.46931823,run_005,1.50952635
1,2.50166263,2.50166263,run_005,1,0,605172219922371,99.977431,605172319899802,2.4118838,2,settling,605172315833209,4.066593,0.128205128,0.0134310134,172,True,-3.20588235,-3.44103488,contact localized,0.107041035,1.07224407,1.46931823,run_005,1.57546776
1,2.53506222,2.53506222,run_005,1,0,605172419997627,66.698233,605172353299394,2.45046842,2,settling,605172345855914,7.44348,0.123321123,0.0134310134,172,True,-3.67647059,-3.5195926,contact localized,0.107119593,1.02586378,1.46931823,run_005,1.50732035
1,2.56842083,2.56842083,run_005,1,0,605172419997627,33.33963,605172386657997,2.66805833,2,settling,605172385853327,0.80467,0.123321123,0.0134310134,172,True,-3.67647059,-3.59805391,contact localized,0.107198054,1.02511292,1.46931823,run_005,1.5062171
1,2.60176046,2.60176046,run_005,1,0,605172419997627,0,605172419997627,2.61011691,2,recording,605172415900480,4.097147,0.130647131,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,1.09265449,1.46931823,run_005,1.60545716
1,2.63530328,2.63530328,run_005,1,0,605172419997627,33.542824,605172453540451,2.76373323,2,recording,605172445861158,7.679293,0.135531136,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,1.13818176,1.46931823,run_005,1.67235121
1,2.66850212,2.66850212,run_005,1,0,605172419997627,66.741667,605172486739294,2.91131216,2,recording,605172485855276,0.884018,0.162393162,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,1.38858175,1.46931823,run_005,2.04026847
1,2.70197614,2.70197614,run_005,1,0,605172620138449,99.92514,605172520213309,3.2908939,2,waiting_for_target,605172515852135,4.361174,0.174603175,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,1.50239992,1.46931823,run_005,2.20750359
1,2.73520072,2.73520072,run_005,1,0,605172620138449,66.700561,605172553437888,3.64489883,2,waiting_for_target,605172545862947,7.574941,0.196581197,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,1.70727264,1.46931823,run_005,2.50852681
1,2.76863039,2.76863039,run_005,1,0,605172620138449,33.270888,605172586867561,4.13614578,2,waiting_for_target,605172585862169,1.005392,0.240537241,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.11701807,1.46931823,run_005,3.11057324
1,2.80190128,2.80190128,run_005,1,0,605172620138449,0,605172620138449,4.99782875,2,waiting_for_target,605172615848419,4.29003,0.294261294,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.61781805,1.46931823,run_005,3.84640778
1,2.83545305,2.83545305,run_005,1,0,605172620138449,33.551775,605172653690224,6.00694325,2,waiting_for_target,605172645994249,7.695975,0.333333333,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.98203621,1.46931823,run_005,4.38156016
1,2.86892999,2.86892999,run_005,1,0,605172620138449,67.02871,605172687167159,6.06978686,2,waiting_for_target,605172685853962,1.313197,0.355311355,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.18690893,1.46931823,run_005,4.68258338
1,2.9021717,2.9021717,run_005,1,0,605172820363648,99.954774,605172720408874,6.00401251,2,waiting_for_target,605172716224892,4.183982,0.357753358,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.20967256,1.46931823,run_005,4.7160304
1,2.96875811,2.96875811,run_005,1,0,605172820363648,33.36837,605172786995278,5.1820071,2,waiting_for_target,605172785834192,1.161086,0.357753358,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.20967256,1.46931823,run_005,4.7160304
1,3.00212648,3.00212648,run_005,1,0,605172820363648,0,605172820363648,5.69217569,2,waiting_for_target,605172815858158,4.50549,0.362637363,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.25519983,1.46931823,run_005,4.78292445
1,3.03561743,3.03561743,run_005,1,0,605172820363648,33.490957,605172853854605,5.97340988,2,waiting_for_target,605172845944841,7.909764,0.357753358,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.20967256,1.46931823,run_005,4.7160304
1,3.06889035,3.06889035,run_005,1,0,605172820363648,66.763868,605172887127516,5.5376926,2,waiting_for_target,605172885946372,1.181144,0.365079365,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.27796347,1.46931823,run_005,4.81637148
1,3.10225155,3.10225155,run_005,1,0,605173020550769,100.062051,605172920488718,5.21547989,2,waiting_for_target,605172915857474,4.631244,0.365079365,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.27796347,1.46931823,run_005,4.81637148
1,3.13535671,3.13535671,run_005,1,0,605173020550769,66.956892,605172953593877,4.50009043,2,waiting_for_target,605172945895433,7.698444,0.365079365,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.27796347,1.46931823,run_005,4.81637148
1,3.16889523,3.16889523,run_005,1,0,605173020550769,33.418371,605172987132398,3.45534174,2,waiting_for_target,605172985857059,1.275339,0.352869353,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,3.16414529,1.46931823,run_005,4.64913635
1,3.2023136,3.2023136,run_005,1,0,605173020550769,0,605173020550769,3.17147119,2,waiting_for_target,605173015849721,4.701048,0.330891331,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.95927258,1.46931823,run_005,4.34811314
1,3.26897637,3.26897637,run_005,1,0,605173020550769,66.662772,605173087213541,2.84910169,2,settling,605173085855257,1.358284,0.313797314,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.79992713,1.46931823,run_005,4.11398397
1,3.30235319,3.30235319,run_005,1,0,605173020550769,100.039593,605173120590362,2.60690805,2,settling,605173115853749,4.736613,0.308913309,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.75439986,1.46931823,run_005,4.04708992
1,3.33577384,3.33577384,run_005,1,0,605173220826631,66.815623,605173154011008,2.71521381,2,settling,605173145885048,8.12596,0.304029304,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.70887259,1.46931823,run_005,3.98019587
1,3.36916431,3.36916431,run_005,1,0,605173220826631,33.425148,605173187401483,2.49612817,2,settling,605173185871922,1.529561,0.299145299,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.66334532,1.46931823,run_005,3.91330182
1,3.40258946,3.40258946,run_005,1,0,605173220826631,0,605173220826631,2.15074811,2,settling,605173215827978,4.998653,0.294261294,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.61781805,1.46931823,run_005,3.84640778
1,3.43603984,3.43603984,run_005,1,0,605173220826631,33.450383,605173254277014,1.91103006,2,settling,605173245943749,8.333265,0.289377289,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.57229078,1.46931823,run_005,3.77951373
1,3.46928903,3.46928903,run_005,1,0,605173220826631,66.699568,605173287526199,1.95744982,2,settling,605173285854138,1.672061,0.272283272,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.41294533,1.46931823,run_005,3.54538456
1,3.50250483,3.50250483,run_005,1,0,605173220826631,99.915373,605173320742004,1.98700077,2,settling,605173315861300,4.880704,0.26984127,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.3901817,1.46931823,run_005,3.51193753
1,3.53590655,3.53590655,run_005,1,0,605173420928265,66.78454,605173354143725,1.95414639,2,recording,605173345867487,8.276238,0.26984127,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.3901817,1.46931823,run_005,3.51193753
1,3.56952591,3.56952591,run_005,1,0,605173420928265,33.165187,605173387763078,2.06760655,2,recording,605173385851473,1.911605,0.26984127,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.3901817,1.46931823,run_005,3.51193753
1,3.60269109,3.60269109,run_005,1,0,605173420928265,0,605173420928265,2.10442887,2,recording,605173415866617,5.061648,0.26984127,0.0134310134,172,True,-3.67647059,-3.67647059,contact localized,0.107276471,2.3901817,1.46931823,run_005,3.51193753
1,3.63598976,3.63598976,run_005,1,0,605173420928265,33.298662,605173454226927,2.08835048,2,recording,605173445900472,8.326455,0.267399267,0.0134310134,172,True,-3.67647059,-3.64288007,contact localized,0.10724288,2.36815958,1.46931823,run_005,3.47958004
