frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,15.0,177136.012798678,1788479155730.7073,201235,177135.976513706,2449254201,36.28497201134451,2.9323640918731684,0.20004287719726221,-13.842226963043213,-0.093956233561039,-0.06252085790038109,0.006530088633298873,14.150831198782107,0.11304544906865951,0.9781917944321564,30.30276107788086,0
