specimen_id,material,morphology,run_id,indenter,X_contact_mm,repetition_index,force_low_target_n,force_high_target_n,force_low_actual_n,force_high_actual_n,region_index,region_start_normalized,region_end_normalized,delta_rms_DN,median_delta_rms_DN,is_peak_region
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,1,0.0,0.16666666666666666,10.49711912424994,7.714751402574655,False
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,2,0.16666666666666666,0.3333333333333333,14.564889728257713,14.564889728257713,True
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,3,0.3333333333333333,0.5,7.337340153724298,4.940172268725101,False
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,4,0.5,0.6666666666666666,4.2688128452081315,3.269589176136012,False
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,5,0.6666666666666666,0.8333333333333333,3.5167502346758144,2.6681837100212196,False
solaris_angled_opt_02,solaris,angled_opt,run_0001,sphere_10mm,0.0,1,2.0,15.0,1.7305495738983154,14.144845962524414,6,0.8333333333333333,1.0,3.087051900900915,3.087051900900915,False
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,1,0.0,0.16666666666666666,7.129718216696735,7.714751402574655,False
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,2,0.16666666666666666,0.3333333333333333,9.881504958067497,14.564889728257713,True
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,3,0.3333333333333333,0.5,4.801738058376423,4.940172268725101,False
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,4,0.5,0.6666666666666666,3.072632339168332,3.269589176136012,False
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,5,0.6666666666666666,0.8333333333333333,2.6230505166220275,2.6681837100212196,False
solaris_angled_opt_02,solaris,angled_opt,run_0002,sphere_10mm,0.0,2,2.0,15.0,2.6428213119506836,13.90960693359375,6,0.8333333333333333,1.0,2.1117065776090285,3.087051900900915,False
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,1,0.0,0.16666666666666666,7.714751402574655,7.714751402574655,False
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,2,0.16666666666666666,0.3333333333333333,10.672563983991322,14.564889728257713,True
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,3,0.3333333333333333,0.5,4.940172268725101,4.940172268725101,False
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,4,0.5,0.6666666666666666,3.269589176136012,3.269589176136012,False
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,5,0.6666666666666666,0.8333333333333333,2.6681837100212196,2.6681837100212196,False
solaris_angled_opt_02,solaris,angled_opt,run_0003,sphere_10mm,0.0,3,2.0,15.0,2.6940016746520996,15.313704490661621,6,0.8333333333333333,1.0,2.1829454490233786,3.087051900900915,False
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,1,0.0,0.16666666666666666,7.556122619134168,7.714751402574655,False
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,2,0.16666666666666666,0.3333333333333333,14.95521569503185,14.564889728257713,True
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,3,0.3333333333333333,0.5,4.605510235920551,4.940172268725101,False
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,4,0.5,0.6666666666666666,3.175250891236128,3.269589176136012,False
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,5,0.6666666666666666,0.8333333333333333,2.265598594106901,2.6681837100212196,False
solaris_angled_opt_02,solaris,angled_opt,run_0004,sphere_10mm,0.0,4,2.0,15.0,2.41229510307312,15.338578224182129,6,0.8333333333333333,1.0,3.6900488359946784,3.087051900900915,False
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,1,0.0,0.16666666666666666,10.462401148372797,7.714751402574655,False
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,2,0.16666666666666666,0.3333333333333333,19.33014751150008,14.564889728257713,True
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,3,0.3333333333333333,0.5,8.430021628014599,4.940172268725101,False
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,4,0.5,0.6666666666666666,5.058904282483387,3.269589176136012,False
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,5,0.6666666666666666,0.8333333333333333,3.947358685808312,2.6681837100212196,False
solaris_angled_opt_02,solaris,angled_opt,run_0005,sphere_10mm,0.0,5,2.0,15.0,1.6041473150253296,14.819661140441895,6,0.8333333333333333,1.0,4.604510326372733,3.087051900900915,False
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,1,0.0,0.16666666666666666,5.395842568814521,3.7571107045596146,False
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,2,0.16666666666666666,0.3333333333333333,7.77830886160198,7.0206065920207905,True
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,3,0.3333333333333333,0.5,9.080250647755395,6.550380551039569,False
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,4,0.5,0.6666666666666666,3.479079813218953,3.0500453844114443,False
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,5,0.6666666666666666,0.8333333333333333,2.8598978046892065,2.5647610764276374,False
solaris_angled_opt_02,solaris,angled_opt,run_0006,sphere_10mm,11.0,1,2.0,15.0,1.9376423358917236,15.330404281616211,6,0.8333333333333333,1.0,3.3500041168647305,2.3448748961568397,False
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,1,0.0,0.16666666666666666,5.081397416436912,3.7571107045596146,False
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,2,0.16666666666666666,0.3333333333333333,6.97962824656284,7.0206065920207905,True
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,3,0.3333333333333333,0.5,8.716291137239594,6.550380551039569,False
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,4,0.5,0.6666666666666666,4.534288769082052,3.0500453844114443,False
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,5,0.6666666666666666,0.8333333333333333,3.474896831371706,2.5647610764276374,False
solaris_angled_opt_02,solaris,angled_opt,run_0007,sphere_10mm,11.0,2,2.0,15.0,1.3367900848388672,15.20704174041748,6,0.8333333333333333,1.0,3.4984531782960926,2.3448748961568397,False
solaris_angled_opt_02,solaris,angled_opt,run_0008,sphere_10mm,11.0,3,2.0,15.0,2.556492567062378,14.96097469329834,1,0.0,0.16666666666666666,3.708033937729778,3.7571107045596146,False
