frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,2.0,170501.452769629,1788472521170.6665,2343,170501.410609434,74094722,42.16019497835077,0.6939945983886702,0.16460708618164688,-1.9490542364120476,0.007083606719970659,0.022871195524930943,0.010778173059225082,2.0754605300726907,0.026257152994897216,0.9390948216894224,31.167217254638672,0
