frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,5.0,177056.754932848,1788479076473.0994,198859,177056.723602311,2369576165,31.330537021858618,-0.6434386062622082,-0.36227382659912166,-3.998276929855347,0.04019460320472712,-0.04187080010771749,0.002273842394351959,4.065891534864269,0.05808562978637872,0.9833702880588084,30.19524574279785,0
