frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,10.0,177133.077347741,1788479152795.2698,201147,177133.058088265,2446319743,19.259475986473262,1.894098863601684,0.20490280151366846,-9.546027164459229,-0.06810325533151629,-0.022940780967473984,0.002466094940900802,9.73428119009097,0.07190559395766685,0.9806607162916791,30.30276107788086,0
