frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,5.0,177127.039872683,1788479146757.553,200966,177127.01320861,2440242816,26.66407299693674,1.0744920825958246,0.11755386352538721,-4.833239536285401,-0.053418280184268974,-0.014682810753583908,-0.0009719009697437293,4.9526312765542295,0.05540796135002272,0.9758932709499232,30.30276107788086,0
