frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,2.0,170545.784766589,1788472565502.9421,3672,170545.733667971,118655613,51.098617987008765,0.32161720275878736,0.6734419250488344,-2.0288710546493522,0.028273594379425004,0.03713118955492972,0.009590163081884383,2.161776909840107,0.04764548881933643,0.938520087532721,31.49344825744629,0
