frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,2.0,177166.234759478,1788479185952.7295,202141,177166.210194272,2479649682,24.565205996623263,0.887720689773559,0.32419601440429346,-2.1873273658752446,-0.013561250269413017,-0.024640824645757675,-0.0017999286949634558,2.3827614409156466,0.02818363871822775,0.9179800076984205,30.518144607543945,0
