frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,15.0,177205.296567942,1788479225014.5312,203312,177205.269528005,2518917890,27.039936976507306,-0.42385424613952694,0.11462417602538721,-15.088288288116456,-0.03489327579736712,-0.03693380579352379,0.0008820717036724084,15.094675703340307,0.050817563467321775,0.9995768431631533,30.734010696411133,0
