frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,5.0,177033.771734486,1788479053489.7227,198170,177033.745441999,2346474169,26.292487018508837,-0.36063220977783317,-0.4211803817749029,-4.46435664176941,0.07802358508110041,-0.005323794931173298,0.004079863131046295,4.498658547793101,0.07831135233505403,0.9923750812249311,30.087848663330078,0
