frame_index,rgb_filename,target_force_n,camera_host_time_s,camera_device_timestamp_ms,camera_frame_number,bota_host_time_s,bota_sensor_timestamp,camera_bota_time_delta_ms,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,F_mag_N,torque_mag_Nm,Fz_share,temperature_C,bota_status
0,frames/000000.png,2.0,177188.084116985,1788479207801.9333,202796,177188.053059133,2501610011,31.057852000230923,0.12550030708312931,0.20829788208007471,-2.067906360626221,-0.010639311373233817,-0.007882814854383469,-0.0021089489758014685,2.082156346453212,0.013408257989300667,0.99315614033919,30.62601661682129,0
